run_id,protocol,mode,rate19,loss19,rate20,loss20,rate21,loss21,block_k,repeat_index,sender_returncode,receiver_returncode,transfer_time,received_wire_bytes,receiver_wire_throughput_mbps,application_goodput_mbps,expected_total_bytes,reconstructed_source_bytes,missing_packet_count,packet_loss_rate,recovery_rate,residual_loss_rate,block_success_rate,file_complete,continuity_check,sender_log,receiver_log
133,udp,single,60mbit,10%,60mbit,10%,60mbit,10%,,1,0,0,14.65,95577299,52.19,0.0,,0,18456,19.0284,,,,,"gap at offset 0, next packet offset is 1200",/home/fyp1/Downloads/logs/udp_single_l19-10%_l20-10%_l21-10%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/udp_single_l19-10%_l20-10%_l21-10%_bk-na_rep-1_receiver.log
134,udp,single,60mbit,10%,60mbit,10%,60mbit,10%,,2,0,0,14.63,95576085,52.25,0.0,,0,18457,19.0294,,,,,"gap at offset 0, next packet offset is 1200",/home/fyp1/Downloads/logs/udp_single_l19-10%_l20-10%_l21-10%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/udp_single_l19-10%_l20-10%_l21-10%_bk-na_rep-2_receiver.log
135,udp,single,60mbit,10%,60mbit,10%,60mbit,10%,,3,0,0,14.67,95624759,52.16,0.0,,1200,18417,18.9882,,,,,"gap at offset 1200, next packet offset is 2400",/home/fyp1/Downloads/logs/udp_single_l19-10%_l20-10%_l21-10%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/udp_single_l19-10%_l20-10%_l21-10%_bk-na_rep-3_receiver.log
136,udp,multi,20mbit,10%,20mbit,10%,20mbit,10%,,1,0,0,14.65,95460516,52.14,0.0,,6000,18552,19.1274,,,,,"gap at offset 6000, next packet offset is 7200",/home/fyp1/Downloads/logs/udp_multi_l19-10%_l20-10%_l21-10%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-10%_l20-10%_l21-10%_bk-na_rep-1_receiver.log
137,udp,multi,20mbit,10%,20mbit,10%,20mbit,10%,,2,0,0,14.66,95808581,52.27,0.0,,1200,18266,18.8325,,,,,"gap at offset 1200, next packet offset is 3600",/home/fyp1/Downloads/logs/udp_multi_l19-10%_l20-10%_l21-10%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-10%_l20-10%_l21-10%_bk-na_rep-2_receiver.log
138,udp,multi,20mbit,10%,20mbit,10%,20mbit,10%,,3,0,0,14.67,95742866,52.2,0.0,,4800,18320,18.8882,,,,,"gap at offset 4800, next packet offset is 6000",/home/fyp1/Downloads/logs/udp_multi_l19-10%_l20-10%_l21-10%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-10%_l20-10%_l21-10%_bk-na_rep-3_receiver.log
139,fec,single,60mbit,10%,60mbit,10%,60mbit,10%,4,1,0,0,18.52,120487995,52.06,44.82,,,,,43.15,10.87,75.74,,"gap at offset 4800, next packet offset is 7200",/home/fyp1/Downloads/logs/fec_single_l19-10%_l20-10%_l21-10%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-10%_l20-10%_l21-10%_bk-4_rep-1_receiver.log
140,fec,single,60mbit,10%,60mbit,10%,60mbit,10%,4,2,0,0,18.48,120704045,52.24,44.97,,,,,43.25,10.73,75.94,,"gap at offset 15600, next packet offset is 16800",/home/fyp1/Downloads/logs/fec_single_l19-10%_l20-10%_l21-10%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-10%_l20-10%_l21-10%_bk-4_rep-2_receiver.log
141,fec,single,60mbit,10%,60mbit,10%,60mbit,10%,4,3,0,0,18.53,120532183,52.04,44.79,,,,,42.97,10.87,75.7,,"gap at offset 7200, next packet offset is 9600",/home/fyp1/Downloads/logs/fec_single_l19-10%_l20-10%_l21-10%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-10%_l20-10%_l21-10%_bk-4_rep-3_receiver.log
142,fec,multi,20mbit,10%,20mbit,10%,20mbit,10%,4,1,0,0,18.66,120609772,51.72,44.54,,,,,43.15,10.76,75.97,,"gap at offset 13200, next packet offset is 14400",/home/fyp1/Downloads/logs/fec_multi_l19-10%_l20-10%_l21-10%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-10%_l20-10%_l21-10%_bk-4_rep-1_receiver.log
143,fec,multi,20mbit,10%,20mbit,10%,20mbit,10%,4,2,0,0,18.64,120655194,51.78,44.59,,,,,43.44,10.74,76.11,,"gap at offset 2400, next packet offset is 4800",/home/fyp1/Downloads/logs/fec_multi_l19-10%_l20-10%_l21-10%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-10%_l20-10%_l21-10%_bk-4_rep-2_receiver.log
144,fec,multi,20mbit,10%,20mbit,10%,20mbit,10%,4,3,0,0,18.58,120645292,51.95,44.78,,,,,43.42,10.66,75.97,,"gap at offset 39600, next packet offset is 43200",/home/fyp1/Downloads/logs/fec_multi_l19-10%_l20-10%_l21-10%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-10%_l20-10%_l21-10%_bk-4_rep-3_receiver.log
145,tcp,single,90mbit,3%,90mbit,3%,90mbit,3%,,1,0,0,62.37,116389364,14.93,14.93,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/tcp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-1_receiver.log
146,tcp,single,90mbit,3%,90mbit,3%,90mbit,3%,,2,0,0,67.28,116389364,13.84,13.84,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/tcp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-2_receiver.log
147,tcp,single,90mbit,3%,90mbit,3%,90mbit,3%,,3,0,0,71.29,116389364,13.06,13.06,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/tcp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-3_receiver.log
148,tcp,multi,30mbit,3%,30mbit,3%,30mbit,3%,,1,0,0,24.33,116389364,38.27,38.27,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_receiver.log
149,tcp,multi,30mbit,3%,30mbit,3%,30mbit,3%,,2,0,0,28.07,116389364,33.17,33.17,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_receiver.log
150,tcp,multi,30mbit,3%,30mbit,3%,30mbit,3%,,3,0,0,27.1,116389364,34.36,34.36,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_receiver.log
151,udp,single,90mbit,3%,90mbit,3%,90mbit,3%,,1,0,0,10.52,111012513,84.4,0.0,,1200,5773,5.952,,,,,"gap at offset 1200, next packet offset is 2400",/home/fyp1/Downloads/logs/udp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/udp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-1_receiver.log
152,udp,single,90mbit,3%,90mbit,3%,90mbit,3%,,2,0,0,10.53,111045372,84.36,0.01,,10800,5746,5.9242,,,,,"gap at offset 10800, next packet offset is 12000",/home/fyp1/Downloads/logs/udp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/udp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-2_receiver.log
153,udp,single,90mbit,3%,90mbit,3%,90mbit,3%,,3,0,0,10.52,111030768,84.4,0.01,,19200,5758,5.9366,,,,,"gap at offset 19200, next packet offset is 20400",/home/fyp1/Downloads/logs/udp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/udp_single_l19-3%_l20-3%_l21-3%_bk-na_rep-3_receiver.log
154,udp,multi,30mbit,3%,30mbit,3%,30mbit,3%,,1,0,0,10.53,111106257,84.44,0.01,,9600,5696,5.8726,,,,,"gap at offset 9600, next packet offset is 10800",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_receiver.log
155,udp,multi,30mbit,3%,30mbit,3%,30mbit,3%,,2,0,0,10.53,111035665,84.35,0.01,,13200,5754,5.9324,,,,,"gap at offset 13200, next packet offset is 14400",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_receiver.log
156,udp,multi,30mbit,3%,30mbit,3%,30mbit,3%,,3,0,0,10.53,111145218,84.44,0.01,,9600,5664,5.8397,,,,,"gap at offset 9600, next packet offset is 10800",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_receiver.log
157,fec,single,90mbit,3%,90mbit,3%,90mbit,3%,4,1,0,0,13.33,140037758,84.07,68.93,,,,,77.12,1.35,96.82,,"gap at offset 92400, next packet offset is 93600",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-1_receiver.log
158,fec,single,90mbit,3%,90mbit,3%,90mbit,3%,4,2,0,0,13.31,140102796,84.22,69.05,,,,,77.94,1.31,96.85,,"gap at offset 70800, next packet offset is 72000",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-2_receiver.log
159,fec,single,90mbit,3%,90mbit,3%,90mbit,3%,4,3,0,0,13.32,139981247,84.05,68.97,,,,,78.13,1.31,96.85,,"gap at offset 70800, next packet offset is 72000",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-3_receiver.log
160,fec,multi,30mbit,3%,30mbit,3%,30mbit,3%,4,1,0,0,13.42,139933615,83.39,68.46,,,,,78.42,1.29,96.83,,"gap at offset 146400, next packet offset is 147600",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_receiver.log
161,fec,multi,30mbit,3%,30mbit,3%,30mbit,3%,4,2,0,0,13.44,140266426,83.48,68.44,,,,,79.26,1.2,97.12,,"gap at offset 4800, next packet offset is 6000",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_receiver.log
162,fec,multi,30mbit,3%,30mbit,3%,30mbit,3%,4,3,0,0,13.42,140116610,83.52,68.45,,,,,77.44,1.33,96.78,,"gap at offset 10800, next packet offset is 12000",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_receiver.log
163,tcp,multi,10mbit,3%,20mbit,3%,30mbit,3%,,1,0,0,39.7,116389364,23.46,23.46,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_receiver.log
164,tcp,multi,10mbit,3%,20mbit,3%,30mbit,3%,,2,0,0,37.61,116389364,24.76,24.76,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_receiver.log
165,tcp,multi,10mbit,3%,20mbit,3%,30mbit,3%,,3,0,0,38.88,116389364,23.95,23.95,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_receiver.log
166,udp,multi,10mbit,3%,20mbit,3%,30mbit,3%,,1,0,0,31.56,111210933,28.19,0.0,,3600,5610,5.784,,,,,"gap at offset 3600, next packet offset is 4800",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_receiver.log
167,udp,multi,10mbit,3%,20mbit,3%,30mbit,3%,,2,0,0,31.56,110937094,28.12,0.0,,8400,5835,6.016,,,,,"gap at offset 8400, next packet offset is 9600",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_receiver.log
168,udp,multi,10mbit,3%,20mbit,3%,30mbit,3%,,3,0,0,31.54,110984571,28.15,0.0,,6000,5796,5.9758,,,,,"gap at offset 6000, next packet offset is 7200",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_receiver.log
169,fec,multi,10mbit,3%,20mbit,3%,30mbit,3%,4,1,0,0,39.98,140135030,28.04,22.98,,,,,77.72,1.32,96.84,,"gap at offset 12000, next packet offset is 13200",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_receiver.log
170,fec,multi,10mbit,3%,20mbit,3%,30mbit,3%,4,2,0,0,40.0,139999924,28.0,22.97,,,,,78.25,1.3,96.87,,"gap at offset 1200, next packet offset is 3600",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_receiver.log
171,fec,multi,10mbit,3%,20mbit,3%,30mbit,3%,4,3,0,0,39.92,139927472,28.04,23.02,,,,,78.69,1.29,96.84,,"gap at offset 393600, next packet offset is 394800",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_receiver.log
172,tcp,multi,5mbit,3%,20mbit,3%,35mbit,3%,,1,0,0,71.65,116389364,13.0,13.0,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_receiver.log
173,tcp,multi,5mbit,3%,20mbit,3%,35mbit,3%,,2,0,0,71.63,116389364,13.0,13.0,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_receiver.log
174,tcp,multi,5mbit,3%,20mbit,3%,35mbit,3%,,3,0,0,72.35,116389364,12.87,12.87,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_receiver.log
175,udp,multi,5mbit,3%,20mbit,3%,35mbit,3%,,1,0,0,63.06,110933460,14.07,0.0,,25200,5838,6.0191,,,,,"gap at offset 25200, next packet offset is 26400",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_receiver.log
176,udp,multi,5mbit,3%,20mbit,3%,35mbit,3%,,2,0,0,63.18,111027152,14.06,0.0,,6000,5761,5.9397,,,,,"gap at offset 6000, next packet offset is 7200",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_receiver.log
177,udp,multi,5mbit,3%,20mbit,3%,35mbit,3%,,3,0,0,63.12,111145218,14.09,0.0,,2400,5664,5.8397,,,,,"gap at offset 2400, next packet offset is 3600",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_receiver.log
178,fec,multi,5mbit,3%,20mbit,3%,35mbit,3%,4,1,0,0,79.67,139871004,14.05,11.52,,,,,76.62,1.41,96.57,,"gap at offset 67200, next packet offset is 68400",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_receiver.log
179,fec,multi,5mbit,3%,20mbit,3%,35mbit,3%,4,2,0,0,79.74,140233221,14.07,11.53,,,,,79.07,1.22,97.09,,"gap at offset 259200, next packet offset is 260400",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_receiver.log
180,fec,multi,5mbit,3%,20mbit,3%,35mbit,3%,4,3,0,0,79.64,139911528,14.05,11.53,,,,,77.75,1.34,96.75,,"gap at offset 76800, next packet offset is 78000",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_receiver.log
181,tcp,multi,10mbit,3%,10mbit,3%,40mbit,3%,,1,0,0,41.38,116389364,22.5,22.5,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_receiver.log
182,tcp,multi,10mbit,3%,10mbit,3%,40mbit,3%,,2,0,0,39.29,116389364,23.7,23.7,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_receiver.log
183,tcp,multi,10mbit,3%,10mbit,3%,40mbit,3%,,3,0,0,42.31,116389364,22.01,22.01,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_receiver.log
184,udp,multi,10mbit,3%,10mbit,3%,40mbit,3%,,1,0,0,31.6,111184159,28.15,0.0,,8400,5632,5.8067,,,,,"gap at offset 8400, next packet offset is 9600",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-1_receiver.log
185,udp,multi,10mbit,3%,10mbit,3%,40mbit,3%,,2,0,0,31.58,110987008,28.12,0.0,,3600,5794,5.9737,,,,,"gap at offset 3600, next packet offset is 4800",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-2_receiver.log
186,udp,multi,10mbit,3%,10mbit,3%,40mbit,3%,,3,0,0,31.6,110969970,28.09,0.0,,9600,5808,5.9881,,,,,"gap at offset 9600, next packet offset is 10800",/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-3%_l20-3%_l21-3%_bk-na_rep-3_receiver.log
187,fec,multi,10mbit,3%,10mbit,3%,40mbit,3%,4,1,0,0,39.94,140100577,28.06,23.02,,,,,78.79,1.25,96.95,,"gap at offset 158400, next packet offset is 159600",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_receiver.log
188,fec,multi,10mbit,3%,10mbit,3%,40mbit,3%,4,2,0,0,39.99,140266403,28.06,22.99,,,,,78.19,1.26,96.99,,"gap at offset 126000, next packet offset is 127200",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_receiver.log
189,fec,multi,10mbit,3%,10mbit,3%,40mbit,3%,4,3,0,0,39.95,139977843,28.03,23.01,,,,,78.73,1.27,96.91,,"gap at offset 130800, next packet offset is 132000",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_receiver.log
190,tcp,multi,20mbit,0%,20mbit,3%,20mbit,5%,,1,0,0,73.86,116389364,12.61,12.61,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-1_receiver.log
191,tcp,multi,20mbit,0%,20mbit,3%,20mbit,5%,,2,0,0,71.95,116389364,12.94,12.94,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-2_receiver.log
192,tcp,multi,20mbit,0%,20mbit,3%,20mbit,5%,,3,0,0,71.52,116389364,13.02,13.02,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-3_receiver.log
193,udp,multi,20mbit,0%,20mbit,3%,20mbit,5%,,1,0,0,16.27,111897321,55.03,0.0,,4800,5046,5.2025,,,,,"gap at offset 4800, next packet offset is 6000",/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-1_receiver.log
194,udp,multi,20mbit,0%,20mbit,3%,20mbit,5%,,2,0,0,16.27,111860811,55.01,0.0,,2400,5076,5.2334,,,,,"gap at offset 2400, next packet offset is 3600",/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-2_receiver.log
195,udp,multi,20mbit,0%,20mbit,3%,20mbit,5%,,3,0,0,16.27,111949655,55.05,0.01,,19200,5003,5.1582,,,,,"gap at offset 19200, next packet offset is 21600",/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-3%_l21-5%_bk-na_rep-3_receiver.log
196,fec,multi,20mbit,0%,20mbit,3%,20mbit,5%,4,1,0,0,20.67,141154270,54.63,44.66,,,,,83.47,0.86,97.8,,"gap at offset 165600, next packet offset is 168000",/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-3%_l21-5%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-3%_l21-5%_bk-4_rep-1_receiver.log
197,fec,multi,20mbit,0%,20mbit,3%,20mbit,5%,4,2,0,0,20.67,140986008,54.56,44.64,,,,,82.69,0.91,97.74,,"gap at offset 9600, next packet offset is 10800",/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-3%_l21-5%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-3%_l21-5%_bk-4_rep-2_receiver.log
