run_id,protocol,mode,rate19,loss19,rate20,loss20,rate21,loss21,block_k,repeat_index,sender_returncode,receiver_returncode,transfer_time,received_wire_bytes,receiver_wire_throughput_mbps,application_goodput_mbps,expected_total_bytes,reconstructed_source_bytes,missing_packet_count,packet_loss_rate,recovery_rate,residual_loss_rate,block_success_rate,file_complete,continuity_check,sender_log,receiver_log
198,fec,multi,20mbit,0%,20mbit,3%,20mbit,5%,4,3,0,0,20.67,141192315,54.65,44.63,,,,,82.23,0.91,97.76,,"gap at offset 9600, next packet offset is 12000",/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-3%_l21-5%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-3%_l21-5%_bk-4_rep-3_receiver.log
199,tcp,multi,20mbit,1%,20mbit,3%,20mbit,5%,,1,0,0,63.46,116389364,14.67,14.67,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-1_receiver.log
200,tcp,multi,20mbit,1%,20mbit,3%,20mbit,5%,,2,0,0,70.82,116389364,13.15,13.15,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-2_receiver.log
201,tcp,multi,20mbit,1%,20mbit,3%,20mbit,5%,,3,0,0,64.28,116389364,14.48,14.48,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-3_receiver.log
202,udp,multi,20mbit,1%,20mbit,3%,20mbit,5%,,1,0,0,16.11,111052726,55.13,0.0,,2400,5740,5.918,,,,,"gap at offset 2400, next packet offset is 3600",/home/fyp1/Downloads/logs/udp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-1_receiver.log
203,udp,multi,20mbit,1%,20mbit,3%,20mbit,5%,,2,0,0,16.1,111127979,55.22,0.02,,33600,5679,5.8551,,,,,"gap at offset 33600, next packet offset is 34800",/home/fyp1/Downloads/logs/udp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-2_receiver.log
204,udp,multi,20mbit,1%,20mbit,3%,20mbit,5%,,3,0,0,16.11,111184162,55.2,0.01,,26400,5632,5.8067,,,,,"gap at offset 26400, next packet offset is 27600",/home/fyp1/Downloads/logs/udp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-1%_l20-3%_l21-5%_bk-na_rep-3_receiver.log
205,fec,multi,20mbit,1%,20mbit,3%,20mbit,5%,4,1,0,0,20.47,140142369,54.77,44.94,,,,,79.61,1.2,97.07,,"gap at offset 108000, next packet offset is 110400",/home/fyp1/Downloads/logs/fec_multi_l19-1%_l20-3%_l21-5%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-1%_l20-3%_l21-5%_bk-4_rep-1_receiver.log
206,fec,multi,20mbit,1%,20mbit,3%,20mbit,5%,4,2,0,0,20.44,140244322,54.89,45.04,,,,,80.58,1.12,97.27,,"gap at offset 36000, next packet offset is 37200",/home/fyp1/Downloads/logs/fec_multi_l19-1%_l20-3%_l21-5%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-1%_l20-3%_l21-5%_bk-4_rep-2_receiver.log
207,fec,multi,20mbit,1%,20mbit,3%,20mbit,5%,4,3,0,0,20.45,140192743,54.84,44.97,,,,,78.92,1.23,97.01,,"gap at offset 37200, next packet offset is 38400",/home/fyp1/Downloads/logs/fec_multi_l19-1%_l20-3%_l21-5%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-1%_l20-3%_l21-5%_bk-4_rep-3_receiver.log
208,tcp,multi,20mbit,0%,20mbit,1%,20mbit,10%,,1,0,0,344.03,116389364,2.71,2.71,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-1_receiver.log
209,tcp,multi,20mbit,0%,20mbit,1%,20mbit,10%,,2,0,0,350.65,116389364,2.66,2.66,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-2_receiver.log
210,tcp,multi,20mbit,0%,20mbit,1%,20mbit,10%,,3,0,0,339.42,116389364,2.74,2.74,116389364,116389364,,,,,,Yes,continuous,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/tcp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-3_receiver.log
211,udp,multi,20mbit,0%,20mbit,1%,20mbit,10%,,1,0,0,16.27,109795562,53.99,0.0,,6000,6773,6.9831,,,,,"gap at offset 6000, next packet offset is 7200",/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-1_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-1_receiver.log
212,udp,multi,20mbit,0%,20mbit,1%,20mbit,10%,,2,0,0,16.27,109892925,54.04,0.0,,6000,6693,6.9006,,,,,"gap at offset 6000, next packet offset is 7200",/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-2_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-2_receiver.log
213,udp,multi,20mbit,0%,20mbit,1%,20mbit,10%,,3,0,0,16.27,109709155,53.95,0.0,,6000,6844,7.0563,,,,,"gap at offset 6000, next packet offset is 7200",/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-3_sender.log,/home/fyp1/Downloads/logs/udp_multi_l19-0%_l20-1%_l21-10%_bk-na_rep-3_receiver.log
214,fec,multi,20mbit,0%,20mbit,1%,20mbit,10%,4,1,0,0,20.67,138351948,53.55,44.45,,,,,81.51,1.32,96.63,,"gap at offset 595200, next packet offset is 596400",/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-1%_l21-10%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-1%_l21-10%_bk-4_rep-1_receiver.log
215,fec,multi,20mbit,0%,20mbit,1%,20mbit,10%,4,2,0,0,20.67,138393674,53.56,44.46,,,,,81.41,1.31,96.59,,"gap at offset 10800, next packet offset is 12000",/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-1%_l21-10%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-1%_l21-10%_bk-4_rep-2_receiver.log
216,fec,multi,20mbit,0%,20mbit,1%,20mbit,10%,4,3,0,0,20.67,138608600,53.65,44.5,,,,,82.39,1.22,96.8,,"gap at offset 33600, next packet offset is 34800",/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-1%_l21-10%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-0%_l20-1%_l21-10%_bk-4_rep-3_receiver.log
217,fec,single,20mbit,3%,20mbit,3%,20mbit,3%,2,1,0,0,71.74,168214218,18.76,12.9,,,,,89.03,0.64,99.05,,"gap at offset 662400, next packet offset is 663600",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-2_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-2_rep-1_receiver.log
218,fec,single,20mbit,3%,20mbit,3%,20mbit,3%,2,2,0,0,71.8,168340679,18.76,12.89,,,,,89.36,0.61,99.09,,"gap at offset 130800, next packet offset is 132000",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-2_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-2_rep-2_receiver.log
219,fec,single,20mbit,3%,20mbit,3%,20mbit,3%,2,3,0,0,71.76,168092623,18.74,12.89,,,,,88.34,0.69,98.98,,"gap at offset 205200, next packet offset is 207600",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-2_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-2_rep-3_receiver.log
220,fec,single,20mbit,3%,20mbit,3%,20mbit,3%,4,1,0,0,59.76,140016859,18.74,15.38,,,,,78.61,1.27,96.95,,"gap at offset 57600, next packet offset is 60000",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-1_receiver.log
221,fec,single,20mbit,3%,20mbit,3%,20mbit,3%,4,2,0,0,59.77,140000918,18.74,15.37,,,,,77.69,1.32,96.82,,"gap at offset 134400, next packet offset is 135600",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-2_receiver.log
222,fec,single,20mbit,3%,20mbit,3%,20mbit,3%,4,3,0,0,59.78,140091738,18.75,15.38,,,,,78.63,1.27,96.93,,"gap at offset 446400, next packet offset is 447600",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-4_rep-3_receiver.log
223,fec,single,20mbit,3%,20mbit,3%,20mbit,3%,8,1,0,0,53.81,126007858,18.73,16.9,,,,,60.8,2.35,90.28,,"gap at offset 2400, next packet offset is 3600",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-8_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-8_rep-1_receiver.log
224,fec,single,20mbit,3%,20mbit,3%,20mbit,3%,8,2,0,0,53.83,126136775,18.75,16.92,,,,,62.32,2.2,90.75,,"gap at offset 21600, next packet offset is 22800",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-8_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-8_rep-2_receiver.log
225,fec,single,20mbit,3%,20mbit,3%,20mbit,3%,8,3,0,0,53.82,126119583,18.75,16.92,,,,,62.2,2.22,90.65,,"gap at offset 38400, next packet offset is 39600",/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-8_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-3%_l20-3%_l21-3%_bk-8_rep-3_receiver.log
226,fec,multi,20mbit,3%,20mbit,3%,20mbit,3%,2,1,0,0,24.06,168279539,55.95,38.44,,,,,88.3,0.68,98.98,,"gap at offset 576000, next packet offset is 577200",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-1_receiver.log
227,fec,multi,20mbit,3%,20mbit,3%,20mbit,3%,2,2,0,0,24.06,168161651,55.92,38.44,,,,,88.63,0.67,98.96,,"gap at offset 205200, next packet offset is 206400",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-2_receiver.log
228,fec,multi,20mbit,3%,20mbit,3%,20mbit,3%,2,3,0,0,24.05,168090378,55.91,38.45,,,,,88.23,0.69,98.97,,"gap at offset 398400, next packet offset is 399600",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-3_receiver.log
229,fec,multi,20mbit,3%,20mbit,3%,20mbit,3%,4,1,0,0,20.08,140158359,55.83,45.75,,,,,77.49,1.32,96.84,,"gap at offset 24000, next packet offset is 25200",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_receiver.log
230,fec,multi,20mbit,3%,20mbit,3%,20mbit,3%,4,2,0,0,20.06,140155880,55.91,45.86,,,,,79.23,1.21,97.04,,"gap at offset 33600, next packet offset is 34800",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_receiver.log
231,fec,multi,20mbit,3%,20mbit,3%,20mbit,3%,4,3,0,0,20.05,140083402,55.9,45.82,,,,,77.06,1.35,96.76,,"gap at offset 331200, next packet offset is 332400",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_receiver.log
232,fec,multi,20mbit,3%,20mbit,3%,20mbit,3%,8,1,0,0,18.07,126048427,55.81,50.34,,,,,60.64,2.32,90.34,,"gap at offset 67200, next packet offset is 68400",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-1_receiver.log
233,fec,multi,20mbit,3%,20mbit,3%,20mbit,3%,8,2,0,0,18.11,126107586,55.72,50.26,,,,,61.11,2.28,90.51,,"gap at offset 21600, next packet offset is 22800",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-2_receiver.log
234,fec,multi,20mbit,3%,20mbit,3%,20mbit,3%,8,3,0,0,18.07,126004431,55.79,50.3,,,,,59.89,2.39,90.0,,"gap at offset 14400, next packet offset is 15600",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-3_receiver.log
235,fec,single,20mbit,5%,20mbit,5%,20mbit,5%,2,1,0,0,70.19,161041470,18.35,13.02,,,,,80.9,1.87,97.25,,"gap at offset 0, next packet offset is 1200",/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-2_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-2_rep-1_receiver.log
236,fec,single,20mbit,5%,20mbit,5%,20mbit,5%,2,2,0,0,70.24,161118828,18.35,13.02,,,,,81.51,1.82,97.29,,"gap at offset 56400, next packet offset is 58800",/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-2_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-2_rep-2_receiver.log
237,fec,single,20mbit,5%,20mbit,5%,20mbit,5%,2,3,0,0,70.27,161228097,18.36,13.0,,,,,80.83,1.87,97.25,,"gap at offset 133200, next packet offset is 134400",/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-2_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-2_rep-3_receiver.log
238,fec,single,20mbit,5%,20mbit,5%,20mbit,5%,4,1,0,0,58.54,134330014,18.36,15.38,,,,,65.95,3.31,92.08,,"gap at offset 20400, next packet offset is 21600",/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-4_rep-1_receiver.log
239,fec,single,20mbit,5%,20mbit,5%,20mbit,5%,4,2,0,0,58.58,134417004,18.36,15.37,,,,,66.11,3.29,92.24,,"gap at offset 30000, next packet offset is 31200",/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-4_rep-2_receiver.log
240,fec,single,20mbit,5%,20mbit,5%,20mbit,5%,4,3,0,0,58.52,134350881,18.37,15.39,,,,,66.49,3.27,92.25,,"gap at offset 6000, next packet offset is 8400",/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-4_rep-3_receiver.log
241,fec,single,20mbit,5%,20mbit,5%,20mbit,5%,8,1,0,0,52.67,120909007,18.37,16.7,,,,,43.36,5.51,78.19,,"gap at offset 25200, next packet offset is 28800",/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-8_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-8_rep-1_receiver.log
242,fec,single,20mbit,5%,20mbit,5%,20mbit,5%,8,2,0,0,52.67,120873398,18.36,16.71,,,,,44.35,5.47,78.63,,"gap at offset 20400, next packet offset is 21600",/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-8_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-8_rep-2_receiver.log
243,fec,single,20mbit,5%,20mbit,5%,20mbit,5%,8,3,0,0,52.67,121084783,18.39,16.72,,,,,43.95,5.42,78.6,,"gap at offset 111600, next packet offset is 114000",/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-8_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_single_l19-5%_l20-5%_l21-5%_bk-8_rep-3_receiver.log
244,fec,multi,20mbit,5%,20mbit,5%,20mbit,5%,2,1,0,0,23.6,161304516,54.69,38.76,,,,,82.04,1.76,97.42,,"gap at offset 37200, next packet offset is 38400",/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-2_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-2_rep-1_receiver.log
245,fec,multi,20mbit,5%,20mbit,5%,20mbit,5%,2,2,0,0,23.55,161040450,54.71,38.8,,,,,81.08,1.88,97.22,,"gap at offset 57600, next packet offset is 60000",/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-2_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-2_rep-2_receiver.log
246,fec,multi,20mbit,5%,20mbit,5%,20mbit,5%,2,3,0,0,23.54,161094485,54.74,38.82,,,,,81.2,1.85,97.24,,"gap at offset 98400, next packet offset is 99600",/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-2_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-2_rep-3_receiver.log
247,fec,multi,20mbit,5%,20mbit,5%,20mbit,5%,4,1,0,0,19.67,134647049,54.76,45.83,,,,,66.81,3.17,92.4,,"gap at offset 49200, next packet offset is 50400",/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-4_rep-1_receiver.log
248,fec,multi,20mbit,5%,20mbit,5%,20mbit,5%,4,2,0,0,19.68,134513246,54.68,45.81,,,,,66.82,3.19,92.42,,"gap at offset 36000, next packet offset is 37200",/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-4_rep-2_receiver.log
249,fec,multi,20mbit,5%,20mbit,5%,20mbit,5%,4,3,0,0,19.68,134349864,54.62,45.72,,,,,65.1,3.39,92.0,,"gap at offset 1200, next packet offset is 2400",/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-4_rep-3_receiver.log
250,fec,multi,20mbit,5%,20mbit,5%,20mbit,5%,8,1,0,0,17.72,121122942,54.69,49.77,,,,,44.52,5.29,78.84,,"gap at offset 4800, next packet offset is 6000",/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-8_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-8_rep-1_receiver.log
251,fec,multi,20mbit,5%,20mbit,5%,20mbit,5%,8,2,0,0,17.69,121019979,54.72,49.78,,,,,44.1,5.4,78.59,,"gap at offset 2400, next packet offset is 3600",/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-8_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-8_rep-2_receiver.log
252,fec,multi,20mbit,5%,20mbit,5%,20mbit,5%,8,3,0,0,17.67,120672409,54.62,49.69,,,,,42.77,5.68,77.52,,"gap at offset 42000, next packet offset is 44400",/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-8_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-5%_l20-5%_l21-5%_bk-8_rep-3_receiver.log
253,fec,multi,50mbit,3%,50mbit,3%,50mbit,3%,2,1,0,0,9.72,167222254,137.63,94.83,,,,,84.07,1.0,98.52,,"gap at offset 736800, next packet offset is 739200",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-1_receiver.log
254,fec,multi,50mbit,3%,50mbit,3%,50mbit,3%,2,2,0,0,9.71,167918527,138.37,95.2,,,,,87.79,0.74,98.9,,"gap at offset 656400, next packet offset is 657600",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-2_receiver.log
255,fec,multi,50mbit,3%,50mbit,3%,50mbit,3%,2,3,0,0,9.71,167761297,138.21,95.04,,,,,85.59,0.88,98.8,,"gap at offset 16800, next packet offset is 18000",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-2_rep-3_receiver.log
256,fec,multi,50mbit,3%,50mbit,3%,50mbit,3%,4,1,0,0,8.1,139886893,138.14,113.31,,,,,76.61,1.41,96.61,,"gap at offset 4800, next packet offset is 6000",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-1_receiver.log
257,fec,multi,50mbit,3%,50mbit,3%,50mbit,3%,4,2,0,0,8.11,140069937,138.13,113.29,,,,,78.08,1.3,96.91,,"gap at offset 230400, next packet offset is 231600",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-2_receiver.log
258,fec,multi,50mbit,3%,50mbit,3%,50mbit,3%,4,3,0,0,8.11,139852584,138.0,113.26,,,,,77.17,1.38,96.64,,"gap at offset 240000, next packet offset is 242400",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-4_rep-3_receiver.log
259,fec,multi,50mbit,3%,50mbit,3%,50mbit,3%,8,1,0,0,7.3,125929480,137.93,124.56,,,,,61.86,2.3,90.43,,"gap at offset 80400, next packet offset is 84000",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-1_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-1_receiver.log
260,fec,multi,50mbit,3%,50mbit,3%,50mbit,3%,8,2,0,0,7.32,126055786,137.81,124.38,,,,,61.99,2.25,90.51,,"gap at offset 21600, next packet offset is 22800",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-2_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-2_receiver.log
261,fec,multi,50mbit,3%,50mbit,3%,50mbit,3%,8,3,0,0,7.32,125956519,137.65,124.3,,,,,61.8,2.28,90.39,,"gap at offset 12000, next packet offset is 13200",/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-3_sender.log,/home/fyp1/Downloads/logs/fec_multi_l19-3%_l20-3%_l21-3%_bk-8_rep-3_receiver.log
